TimeInSecondsPosix,V1x,V1y,V1Heading,V2x,V2y,V2Heading,V3x,V3y,V3Heading
1600173270.6,-183.956441733237,-171.934238597016,35.3265286447843,-166.995069833075,-152.760943052852,58.6227645568578,-17.8502842022191,69.7729377340356,-130.463007683933
1600173270.7,-183.803086183009,-171.819356284031,35.5382786425614,-166.891171813523,-152.592380064422,58.5180411180351,-17.8241072540183,69.775046703545,-130.544445914858
1600173270.8,-183.650014161763,-171.701703250074,35.7654945986233,-166.786751161673,-152.423165524953,58.4511386941795,-17.8040552874241,69.775297584127,-130.644249987197
1600173270.9,-183.497162246603,-171.58132438636,36.0073757805967,-166.681866495806,-152.25327945464,58.4170927208474,-17.7825627476373,69.779475544484,-130.737370098833
1600173271,-183.344467013213,-171.458264584342,36.2631207997516,-166.576576438461,-152.082701873519,58.4108755276321,-17.7589816824695,69.7765663273095,-130.843512341496
1600173271.1,-183.191865037278,-171.332568735155,36.5319240858642,-166.470939606502,-151.911412801706,58.427413243216,-17.7267480666798,69.7778021869107,-130.928415305104
1600173271.2,-183.039292891645,-171.204281730331,36.8129726695022,-166.365014622465,-151.739392259476,58.4616009869881,-17.7045087468467,69.780007804754,-131.017330027087
1600173271.3,-182.886687156255,-171.073448460925,37.1054432007089,-166.258860104634,-151.566620266943,58.5083152376378,-17.6718499723048,69.7828418260144,-131.108349286665
1600173271.4,-182.733984405374,-170.94011381855,37.4084992557413,-166.152534671292,-151.393076844224,58.5624243460825,-17.6453722918216,69.7772038908495,-131.205900234193
1600173271.5,-182.581121213267,-170.804322694181,37.721288878367,-166.046096944975,-151.218742011433,58.6187969960992,-17.6182849145461,69.7731575938929,-131.298873949454
1600173271.6,-182.428034157038,-170.666119979431,38.0429425080517,-165.939605542548,-151.043595788687,58.6723079592162,-17.5890981178373,69.7723263108173,-131.400445237943
1600173271.7,-182.274659810953,-170.525550565513,38.3725710499329,-165.83311908513,-150.86761819626,58.7187822949851,-17.5570484529832,69.7750508088626,-131.480829466734
1600173271.8,-182.120934753533,-170.382659343722,38.7092643479707,-165.726696192422,-150.690789254187,58.7578143508448,-17.520324733461,69.7722537179966,-131.572380437167
1600173271.9,-181.966795557627,-170.237491205352,39.0520898561725,-165.620395484126,-150.513088982585,58.7899428684823,-17.4903810709861,69.7697637645192,-131.655036335271
1600173272,-181.812178800337,-170.090091041776,39.4000916924159,-165.51427557994,-150.334497401648,58.8157092004734,-17.4599022045159,69.7720212834013,-131.75716909139
1600173272.1,-181.657056479325,-169.940475612193,39.7522887667871,-165.408373061873,-150.155007957761,58.8349206835112,-17.429421286016,69.7739599175551,-131.851201375789
1600173272.2,-181.501542273078,-169.788549150045,40.1076837495764,-165.302636365405,-149.974667800792,58.8444451987039,-17.3995333275726,69.7776826840333,-131.945526656931
1600173272.3,-181.345785280638,-169.634187757789,40.4652892492867,-165.196991891158,-149.793537506404,58.8423765632826,-17.3774679495343,69.7824189526607,-132.044553223596
1600173272.4,-181.189934603887,-169.477267538042,40.8241329266372,-165.091366039757,-149.6116776501,58.8346501055954,-17.3444473384505,69.790089520464,-132.13811421696
1600173272.5,-181.034139340452,-169.31766459342,41.183257994667,-164.985685208987,-149.429148807222,58.8291604059622,-17.3201854347273,69.7992914092022,-132.231608323969
1600173272.6,-180.878548589377,-169.155255026619,41.5417235673869,-164.879875799471,-149.246011553514,58.8338047177963,-17.2905319494149,69.8138452555347,-132.317010221181
1600173272.7,-180.723311452543,-168.989914940097,41.8986046399232,-164.773864211832,-149.062326464397,58.8564819386558,-17.2674647908099,69.8173766419432,-132.406987619266
1600173272.8,-180.568577026159,-168.82152043647,42.2529918179493,-164.667576845274,-148.878154115454,58.9050862040363,-17.2425150472379,69.8326697095484,-132.482941804435
1600173272.9,-180.414494412104,-168.649947618355,42.6039907798517,-164.560940099003,-148.693555082347,58.9841506177521,-17.2165057315846,69.8416886815249,-132.551618385556
1600173273,-180.261212709425,-168.475072588527,42.9507213885996,-164.453880373642,-148.508589940341,59.0848162350878,-17.1966640477096,69.8467175223796,-132.620327603198
1600173273.1,-180.108832734193,-168.296846264483,43.291705989685,-164.346347963835,-148.323303728062,59.1957032317607,-17.1693180338358,69.8515984301831,-132.686699940228
