TimeInSecondsPosix,V1x,V1y,V1Heading,V2x,V2y,V2Heading,V3x,V3y,V3Heading
1600174288,-206.468840502615,-211.047260285506,47.8768835003786,-191.034997395084,-192.348037615774,50.6052590646687,-2.81429196921244,75.7462281761878,-121.197509300372
1600174288.1,-206.369501253927,-210.94339547782,48.0566801881356,-190.993217130749,-192.322007018767,50.9158335906761,-2.81572867517248,75.7079326226094,-121.25133249515
1600174288.2,-206.272747170067,-210.838455785008,48.2733856932121,-190.951952629305,-192.295866083927,51.2379163042418,-2.82989218106657,75.6620770221947,-121.303593758357
1600174288.3,-206.177867522616,-210.732643571064,48.5156446993263,-190.911167630661,-192.269600778191,51.5689277094242,-2.83911063671679,75.6217507723422,-121.355227173057
1600174288.4,-206.084151580318,-210.626161199902,48.7720000563615,-190.870825881816,-192.243197068573,51.9061014234092,-2.84960457713214,75.5727229815991,-121.41461361398
1600174288.5,-205.990888611916,-210.519211035435,49.0308614032689,-190.830891125515,-192.216640922089,52.2455861958057,-2.86386002871341,75.5226968206553,-121.473503652136
1600174288.6,-205.897367888991,-210.411995441737,49.2805066017083,-190.791327105922,-192.189918305754,52.5831147665891,-2.87682994951733,75.4754999115448,-121.534886202516
1600174288.7,-205.802878678869,-210.30471678272,49.509115072434,-190.752097570035,-192.163015186424,52.9142457597923,-2.89794025867674,75.4235000586734,-121.603593030682
1600174288.8,-205.706710251712,-210.19757742214,49.7048319461667,-190.713166257765,-192.135917531274,53.2343621372966,-2.92385441942133,75.3675601809722,-121.665197337845
1600174288.9,-205.608151877681,-210.090779724149,49.8558614506019,-190.674496914691,-192.10861130716,53.5386810130139,-2.94836276668613,75.3081170387167,-121.732314736584
1600174289,-205.506492825521,-209.984526052661,49.9505875634122,-190.636053286395,-192.081082481257,53.8222739312594,-2.96993180308371,75.2522472651323,-121.799543337454
1600174289.1,-205.40131938502,-209.878939951412,49.9822258098943,-190.597799115622,-192.053317020341,54.0820930369442,-2.99296273421447,75.1908803872093,-121.859070684552
1600174289.2,-205.293406062026,-209.773829649615,49.96232754941,-190.559698147954,-192.025300891667,54.3230619546793,-3.02223759661477,75.1265985059606,-121.927464664727
1600174289.3,-205.183824442993,-209.668924539,49.9069389678097,-190.521714124717,-191.99702006201,54.5522085893781,-3.04879711295715,75.0624574864177,-121.984785228061
1600174289.4,-205.07364611863,-209.563954011376,49.8318876823457,-190.48381079291,-191.968460498466,54.7766583239403,-3.08141323023654,74.9930571304088,-122.05649383519
1600174289.5,-204.963942676809,-209.458647458394,49.7526703978316,-190.44595189528,-191.939608168051,55.0036172678772,-3.1135540877523,74.9275461242452,-122.122567250689
1600174289.6,-204.85578570682,-209.352734271942,49.6844075710068,-190.408101177406,-191.910449037779,55.2403706301205,-3.14773063974296,74.8586001871883,-122.195094817848
1600174289.7,-204.750246799372,-209.245943843831,49.6418610468099,-190.370222382035,-191.880969074587,55.4942958810014,-3.17433873686462,74.7835183297642,-122.266092954512
1600174289.8,-204.648397540918,-209.138005565869,49.6395103966586,-190.332279253328,-191.85115424541,55.7728905739224,-3.21316011592441,74.7049472293395,-122.335579528769
1600174289.9,-204.551309520748,-209.028648829627,49.6916845383638,-190.29423553545,-191.820990517343,56.057452318478,-3.24571212393303,74.6314050986858,-122.400754023134
1600174290,-204.460054329572,-208.917603027154,49.8127457104967,-190.256054973981,-191.790463857322,56.2541662002893,-3.2837250911437,74.5516820357104,-122.452980210953
1600174290.1,-204.375265366757,-208.80467219415,50.0120188473683,-190.217714946959,-191.759564587574,56.364573910462,-3.32045095203783,74.4711959755324,-122.522809254399
1600174290.2,-204.295823371253,-208.689958926405,50.2780181193252,-190.179247376424,-191.728300449826,56.4216817485013,-3.35920711001521,74.3875157695625,-122.583676924598
1600174290.3,-204.220170940305,-208.573640456059,50.5941435354812,-190.140697819708,-191.696683540856,56.4588418034891,-3.3983862102121,74.301187448698,-122.644387904767
1600174290.4,-204.146750672575,-208.455894014854,50.9437201285917,-190.102111831307,-191.664725957286,56.5094985077892,-3.43907615747074,74.2140865792344,-122.717497776962
1600174290.5,-204.074005165308,-208.336896834852,51.3098223574225,-190.06353497139,-191.632439795973,56.6071262744331,-3.47854888513334,74.1252952983322,-122.795960671235
1600174290.6,-204.00037701433,-208.216826147954,51.675184626403,-190.025012791618,-191.599837153697,56.7758494332351,-3.52339971083288,74.0380599609034,-122.860136693647
1600174290.7,-203.924308818304,-208.095859186142,52.0221968180446,-189.986590850739,-191.566930126998,57.0026168543325,-3.5672348257034,73.9523186891049,-122.92971486032
1600174290.8,-203.844243175892,-207.974173181317,52.3329827742998,-189.948314706087,-191.533730812895,57.2651338058165,-3.60990959921869,73.8598800356965,-122.988240787519
1600174290.9,-203.75862268292,-207.851945365302,52.5895595875727,-189.910229913576,-191.500251307849,57.5412497498735,-3.65015011648029,73.7698227321904,-123.048400480878
1600174291,-203.665889936633,-207.729352970157,52.7740729706938,-189.872382030539,-191.466503708639,57.8090235179119,-3.69053793176514,73.6783631794874,-123.109435796405
1600174291.1,-203.56495269981,-207.606575213206,52.8741998511193,-189.834798059532,-191.43250149861,58.0462617619904,-3.74102678826797,73.590356938095,-123.162559787902
1600174291.2,-203.456579551948,-207.483799254098,52.8985940185302,-189.797430799615,-191.398263706966,58.2343995389461,-3.78694393207939,73.4969740040855,-123.217807119165
1600174291.3,-203.342004317491,-207.361214238459,52.8613013150993,-189.76021448798,-191.363810750035,58.3758061016456,-3.83686538317549,73.4037596116374,-123.279927123722
1600174291.4,-203.222460818051,-207.239009311915,52.776368970109,-189.723083366075,-191.329163043985,58.4780988481939,-3.88452415154045,73.3085034510366,-123.349255277803
1600174291.5,-203.099182880908,-207.117373619696,52.6576348671641,-189.68597167251,-191.294341004823,58.5488160659188,-3.93698401606969,73.2112693277584,-123.398357728266
1600174291.6,-202.973404326256,-206.996496307507,52.5185814467381,-189.648813648734,-191.259365049037,58.595450210659,-3.99123411003991,73.1091736107847,-123.451261725045
1600174291.7,-202.846358981375,-206.876566520736,52.3722506503974,-189.611543533358,-191.224255592475,58.6254733790492,-4.03917939112704,73.0119071671403,-123.503177080006
1600174291.8,-202.719280666458,-206.757773405009,52.2312148723531,-189.574095566411,-191.189033051543,58.6463561857356,-4.08466358783243,72.9175800227034,-123.541990799798
1600174291.9,-202.593403207369,-206.640306105715,52.107599342198,-189.536403990758,-191.153717842331,58.6655778411103,-4.13881593172134,72.8160283723997,-123.578906058161
1600174292,-202.469960427135,-206.524353768559,52.0131511486224,-189.498403043592,-191.118330381005,58.6906287125515,-4.19167396379004,72.7143677243894,-123.611705094945
1600174292.1,-202.349931409199,-206.410052286333,51.9559616340466,-189.460049211103,-191.08287680284,58.7271250812154,-4.25038646688907,72.6127728838678,-123.648290321953
1600174292.2,-202.233276343899,-206.297324558274,51.9305701401407,-189.421387965534,-191.047306121275,58.7731601724499,-4.30858377718409,72.5086775617566,-123.689458299336
1600174292.3,-202.119700724529,-206.186040239515,51.9283924264641,-189.382487016782,-191.011553070208,58.8249420490761,-4.3637732044952,72.4070071548453,-123.725846043538
1600174292.4,-202.008910040131,-206.076068985032,51.9410675206043,-189.343414081833,-190.975552383852,58.8786791051062,-4.41654979210772,72.3015910756316,-123.752545594523
1600174292.5,-201.900609782583,-205.96728044972,51.9603922544987,-189.304236871999,-190.939238795866,58.9305836782369,-4.47351531296911,72.1967770682028,-123.770735370736
1600174292.6,-201.794505442342,-205.859544288556,51.9782752164826,-189.26502310285,-190.902547040225,58.9768740284356,-4.5366681321952,72.0828749540138,-123.80747150096
1600174292.7,-201.690302508451,-205.752730156593,51.986708981252,-189.225840487116,-190.865411850905,59.0137738344285,-4.59248127164864,71.9735414448553,-123.83858953191
1600174292.8,-201.587706472787,-205.646707708808,51.9777596677171,-189.186756740365,-190.827767961881,59.0388338980535,-4.65422777679609,71.8675831886593,-123.861629283329
1600174292.9,-201.486422827227,-205.541346600095,51.9435729769688,-189.147839572494,-190.789550106971,59.0549015509944,-4.70769247653778,71.7598308046794,-123.885141906601
1600174293,-201.386157060812,-205.436516485511,51.8763963224019,-189.109156701906,-190.750693020151,59.0661473299867,-4.7637122966677,71.6567332785991,-123.916797454963
1600174293.1,-201.286691791679,-205.332126445319,51.7713753671324,-189.070753661825,-190.711155107017,59.0758491609919,-4.8338606729499,71.542566281326,-123.938139575072
1600174293.2,-201.188118171364,-205.22824327079,51.6347724889338,-189.032587273119,-190.670989468071,59.0837147858758,-4.89802673830015,71.4294808074951,-123.961586998917
1600174293.3,-201.090604484753,-205.124973183563,51.4755104762119,-188.994592172891,-190.63027287996,59.0885587875344,-4.95933863146037,71.3146472776635,-123.966607469463
1600174293.4,-200.994319019568,-205.022422404961,51.302356520792,-188.956703002502,-190.589082119329,59.0891951913923,-5.02038713162417,71.2033558700952,-123.971132174852
1600174293.5,-200.899430060695,-204.920697156465,51.1239032170698,-188.918854397637,-190.54749396259,59.0844368325006,-5.08412616629455,71.0835558514008,-123.976674742664
1600174293.6,-200.806105895855,-204.819903659635,50.9485658015293,-188.880980998239,-190.505585186467,59.0730950490567,-5.1504202504468,70.9661404227423,-123.993376977945
1600174293.7,-200.714514812772,-204.720148135953,50.7845949392897,-188.843017441412,-190.463432567529,59.0539787284119,-5.20671019967677,70.8513543737237,-123.988108913849
1600174293.8,-200.624825097748,-204.62153680682,50.6401046921998,-188.804898367097,-190.421112882105,59.0319186534524,-5.28285310263757,70.7294572370882,-123.987790003561
1600174293.9,-200.537205035671,-204.524175893797,50.5231156982548,-188.7665584124,-190.37870290708,59.0282360731777,-5.34222704431356,70.6107484462014,-123.995419637118
1600174294,-200.451822914261,-204.428171618365,50.4416132144027,-188.72793221726,-190.336279418785,59.0397829746769,-5.40828272428661,70.4883877463674,-123.991179605557
1600174294.1,-200.368774594656,-204.333592701569,50.4008620925413,-188.688976877662,-190.293896647483,59.0566588927182,-5.47007019487094,70.3674184650935,-123.982747210691
1600174294.2,-200.287866264263,-204.240357878109,50.3952179048171,-188.649739315177,-190.25151864275,59.0725108690424,-5.53568996101611,70.2457309522493,-123.9640654034
1600174294.3,-200.208831698086,-204.148348389631,50.4164102917197,-188.610288908834,-190.209086911432,59.081890894089,-5.60141786076905,70.1234854858926,-123.961464619532
1600174294.4,-200.131404672549,-204.057445478098,50.4562331271773,-188.570695039084,-190.166542959817,59.0793735503065,-5.66628750576049,69.9995084358483,-123.963090093561
1600174294.5,-200.055318962653,-203.967530385394,50.5064862932015,-188.531027080703,-190.12382829467,59.0595485789167,-5.73688367268483,69.8774510024208,-123.961785386196
1600174294.6,-199.980308343403,-203.878484353086,50.5589357858843,-188.49135441414,-190.08088442244,59.0189548307484,-5.80277510517981,69.7511686488866,-123.971681609605
1600174294.7,-199.906106591221,-203.790188623297,50.6052921119094,-188.451746414172,-190.037652849654,58.9619104442979,-5.87435510910898,69.6263737301279,-123.979041049085
1600174294.8,-199.832447482529,-203.702524437514,50.637206966427,-188.412272464084,-189.994075082839,58.8946647355312,-5.94348664147863,69.4981953487241,-123.978495690059
1600174294.9,-199.759064792331,-203.6153730377,50.6462884530989,-188.373001937234,-189.950092628682,58.8234601618269,-6.01845772901801,69.3695705722971,-123.984736573357
1600174295,-199.685692297048,-203.528615665739,50.6241351865939,-188.33400421549,-189.90564699347,58.7545416903341,-6.08098665032713,69.2487694432954,-123.987161588212
1600174295.1,-199.612173449632,-203.442122769077,50.5648745559707,-188.29532170227,-189.860700452515,58.6931971854262,-6.15517833380675,69.1205842723523,-123.990233570746
1600174295.2,-199.538790436101,-203.355721616294,50.4726658972234,-188.256888915556,-189.815298360541,58.640865162311,-6.23065707822285,68.9897717682363,-123.999834921011
1600174295.3,-199.465935128927,-203.269228680973,50.3542317573147,-188.218613397716,-189.769506843597,58.5980248663265,-6.30581452467769,68.8630291325983,-124.010543444072
1600174295.4,-199.393999400584,-203.1824604367,50.2163401360178,-188.180402689702,-189.72339202805,58.5642580971017,-6.37775448471224,68.7317934137862,-124.023941447635
1600174295.5,-199.323375123544,-203.095233356742,50.0657735646711,-188.142164331046,-189.677020039869,58.5355440749075,-6.45465163557656,68.598843033854,-124.048223028677
1600174295.6,-199.254454167446,-203.007363914762,49.9092998846435,-188.103805865536,-189.630457005259,58.5069593714189,-6.5308871635074,68.4646668334399,-124.074670104182
1600174295.7,-199.187628409017,-202.918668584268,49.7536448106364,-188.065234832703,-189.58376905043,58.4735781688991,-6.60931942700591,68.324728197889,-124.096882963201
1600174295.8,-199.123289717894,-202.828963838843,49.6054667758688,-188.026358774918,-189.537022301588,58.4304701188633,-6.68313705677889,68.1928984648788,-124.121711269025
1600174295.9,-199.061829965132,-202.738066151754,49.4713346816148,-187.987085234548,-189.490282884623,58.3726951722243,-6.7611449641852,68.0557654278764,-124.159512731467
1600174296,-199.003641026041,-202.645791996904,49.3577085865709,-187.947321751127,-189.44361692606,58.2962292627247,-6.83323468269347,67.9212369879413,-124.205013795643
1600174296.1,-198.94894473115,-202.552063618946,49.2694482062523,-187.907014366338,-189.397066709494,58.2020602698751,-6.91182200704285,67.7859910948554,-124.249439314883
1600174296.2,-198.897282632589,-202.457226424122,49.205411959891,-187.866263147481,-189.35057913022,58.0972853872104,-6.98276260725358,67.6484001206924,-124.289592397072
1600174296.3,-198.848026183824,-202.361731627607,49.1629578010648,-187.82520667677,-189.304077230915,57.9903209750928,-7.06032360609278,67.5109513031933,-124.357352599231
1600174296.4,-198.80054683406,-202.266030444576,49.1394496426569,-187.783983537839,-189.257484054816,57.889615663441,-7.1345996894054,67.3738832727949,-124.41815931798
1600174296.5,-198.75421603818,-202.170574089967,49.1322753281688,-187.7427323129,-189.210722644601,57.8036470751983,-7.21660690378031,67.2327022783239,-124.478467282152
1600174296.6,-198.708405249645,-202.075813779035,49.138859885135,-187.701591582751,-189.163716043349,57.7409115343133,-7.30197246288372,67.08500275187,-124.542611278905
1600174296.7,-198.662485916245,-201.982200726717,49.1566745936132,-187.660699933861,-189.116387293975,57.707286597627,-7.38215052732001,66.9445575121408,-124.600282464036
1600174296.8,-198.61582949428,-201.890186148346,49.1832420782913,-187.620195945606,-189.068659439477,57.6981479804798,-7.46483263546159,66.8060872391342,-124.658864168605
1600174296.9,-198.567807432956,-201.80022125894,49.2161375565843,-187.580218203037,-189.020455522615,57.7062323100362,-7.54512142016944,66.6657294900769,-124.729990225631
1600174297,-198.517791187156,-201.712757273515,49.2529867066148,-187.540905285533,-188.971698586543,57.724274909551,-7.62854469257414,66.5269057141853,-124.806366531522
1600174297.1,-198.465330390917,-201.628130116138,49.2917149293348,-187.502334729191,-188.922328952061,57.7432818709436,-7.70702573113534,66.3894091340672,-124.884326894217
1600174297.2,-198.410687433203,-201.546214539138,49.3312923061471,-187.464339851609,-188.872356055145,57.747313048513,-7.78155921018498,66.2535881923249,-124.965356407123
1600174297.3,-198.354302890642,-201.466770000561,49.3709423215005,-187.426692918597,-188.821806611396,57.7232481318435,-7.86731142872662,66.1071311032998,-125.038077693128
1600174297.4,-198.296617339865,-201.389555958372,49.409880746759,-187.389166195962,-188.7707073361,57.6762363277987,-7.95172678596323,65.9626213540101,-125.098220193112
1600174297.5,-198.238071356084,-201.314331870618,49.447313828201,-187.351531946678,-188.71908494494,57.6160093616069,-8.02980478004595,65.8161001815932,-125.133318303368
1600174297.6,-198.179105518764,-201.240857195184,49.4824375710026,-187.313562436553,-188.666966153359,57.552327103309,-8.1151555877915,65.6704131745315,-125.176455891717
1600174297.7,-198.120160403117,-201.168891390117,49.5144383092554,-187.275029928561,-188.614377676801,57.4949779295033,-8.20337901046971,65.5195198720469,-125.215811338765
1600174297.8,-198.06167658719,-201.098193913302,49.5424944674452,-187.235706689928,-188.56134623071,57.4537649125178,-8.28747723052992,65.3734308336834,-125.243420935057
1600174297.9,-198.004094646196,-201.028524222787,49.5657796843378,-187.195364983627,-188.50789853069,57.4344873281195,-8.3642883975133,65.2321201173362,-125.266060406202
1600174298,-197.947855158182,-200.959641776535,49.5834670685375,-187.153777075467,-188.454061292262,57.4269532174438,-8.45336680333385,65.0835564449441,-125.28746767157
1600174298.1,-197.893295156647,-200.891364314831,49.5955416002208,-187.110741224108,-188.399767738845,57.4190479932808,-8.53450073505462,64.9380455925709,-125.296214227162
1600174298.2,-197.840337435917,-200.823742742548,49.6052176343348,-187.066159696486,-188.344577057951,57.4069229912577,-8.62456049190322,64.7885044877648,-125.292734944789
1600174298.3,-197.788801220243,-200.756886264661,49.6165001359415,-187.019960760897,-188.287954910535,57.3887954287851,-8.71111600852774,64.644734474778,-125.289252705091
1600174298.4,-197.738505728204,-200.690904086379,49.6333697150664,-186.972072687056,-188.229366957868,57.3628820031395,-8.7999398378479,64.4924690205296,-125.282762122241
1600174298.5,-197.689270181213,-200.625905412596,49.6597841497154,-186.922423744678,-188.168278860985,57.327397305487,-8.88582216387637,64.3443622168963,-125.278781971882
1600174298.6,-197.640913800686,-200.561999448523,49.6996873746168,-186.870942204893,-188.104156280999,57.2805511699918,-8.97762408700306,64.1945007306148,-125.284899656824
1600174298.7,-197.593255808036,-200.499295399213,49.7570262530618,-186.817556335999,-188.036464879103,57.2205465136368,-9.06371233926441,64.0460704881099,-125.284064272477
1600174298.8,-197.546115423261,-200.437902469559,49.8357745570387,-186.762194407711,-187.964670316489,57.1455765334524,-9.14946555191313,63.8967457667073,-125.278422747247
