TimeInSecondsPosix,V1x,V1y,V1Heading,V2x,V2y,V2Heading,V3x,V3y,V3Heading
1600173270.6,-161.534737906917,-136.164064014831,56.4273024677003,-145.793053755127,-118.017773268103,54.7529010240587,-17.8502842022191,69.7729377340356,-130.463007683933
1600173270.7,-161.40507663094,-135.960616650013,56.2242349753589,-145.662257410238,-117.823944543995,54.6315459948884,-17.8241072540183,69.775046703545,-130.544445914858
1600173270.8,-161.27526141727,-135.75792783669,56.0518384793395,-145.531181426289,-117.630525402399,54.5295487360926,-17.8040552874241,69.775297584127,-130.644249987197
1600173270.9,-161.145063263909,-135.555925955502,55.9064496944318,-145.399869182369,-117.437472097024,54.4453762454297,-17.7825627476373,69.779475544484,-130.737370098833
1600173271,-161.014253170278,-135.354539387566,55.784435714332,-145.268364058985,-117.244740881584,54.3774901159686,-17.7589816824695,69.7765663273095,-130.843512341496
1600173271.1,-160.882602135799,-135.153696513761,55.6821766186144,-145.136709435227,-117.05228800971,54.3243478370699,-17.7267480666798,69.7778021869107,-130.928415305104
1600173271.2,-160.749881161312,-134.953325715044,55.596051916162,-145.004948691601,-116.860069734954,54.2844039770262,-17.7045087468467,69.780007804754,-131.017330027087
1600173271.3,-160.615861243402,-134.753355372135,55.5224313235642,-144.873125207197,-116.66804231095,54.2561112484748,-17.6718499723048,69.7828418260144,-131.108349286665
1600173271.4,-160.480313382908,-134.55371386623,55.4576700940895,-144.741282361105,-116.476161991328,54.2379210969342,-17.6453722918216,69.7772038908495,-131.205900234193
1600173271.5,-160.343008577833,-134.354329577969,55.3981087874108,-144.609463530994,-116.28438502988,54.2282843927735,-17.6182849145461,69.7731575938929,-131.298873949454
1600173271.6,-160.203717829018,-134.155130888389,55.3400780773605,-144.477712100209,-116.092667679999,54.2256519402868,-17.5890981178373,69.7723263108173,-131.400445237943
1600173271.7,-160.062212134465,-133.95604617837,55.2799082283791,-144.34607144642,-115.900966195557,54.22847431625,-17.5570484529832,69.7750508088626,-131.480829466734
1600173271.8,-159.918262493597,-133.757003828947,55.2139436481079,-144.214584948717,-115.709236829946,54.2352024329433,-17.520324733461,69.7722537179966,-131.572380437167
1600173271.9,-159.771639905833,-133.55793222092,55.1385622486811,-144.08329598619,-115.517435836879,54.244287004431,-17.4903810709861,69.7697637645192,-131.655036335271
1600173272,-159.622115370597,-133.358759735168,55.0501994556967,-143.952247940762,-115.325519470146,54.2541786673054,-17.4599022045159,69.7720212834013,-131.75716909139
1600173272.1,-159.469595473021,-133.159436205941,54.9468803002239,-143.821462794823,-115.133460963181,54.263583427791,-17.429421286016,69.7739599175551,-131.851201375789
1600173272.2,-159.31452913683,-132.959997278439,54.832700185056,-143.690876959554,-114.941301467593,54.2722296585827,-17.3995333275726,69.7776826840333,-131.945526656931
1600173272.3,-159.157500867208,-132.760500050125,54.7132014936341,-143.56040545369,-114.749099114161,54.2801008570969,-17.3774679495343,69.7824189526607,-132.044553223596
1600173272.4,-158.999095166502,-132.561001618381,54.5938215404175,-143.429963294547,-114.556912033738,54.2871800829042,-17.3444473384505,69.790089520464,-132.13811421696
1600173272.5,-158.839896539894,-132.361559080747,54.4798706213014,-143.299465499444,-114.364798356944,54.2934500255313,-17.3201854347273,69.7992914092022,-132.231608323969
1600173272.6,-158.680489489732,-132.162229534764,54.3765243120989,-143.168827087113,-114.172816214634,54.2988932415013,-17.2905319494149,69.8138452555347,-132.317010221181
1600173272.7,-158.52145851978,-131.963070077735,54.288829695323,-143.037963070618,-113.981023737425,54.3034918430043,-17.2674647908099,69.8173766419432,-132.406987619266
1600173272.8,-158.363388135221,-131.764137807201,54.2217244410556,-142.906788471531,-113.789479056254,54.3068774880467,-17.2425150472379,69.8326697095484,-132.482941804435
1600173272.9,-158.206862838402,-131.565489820623,54.1800680381885,-142.775218305749,-113.598240301658,54.3072787924766,-17.2165057315846,69.8416886815249,-132.551618385556
1600173273,-158.052467134506,-131.367183215543,54.1686846387602,-142.643167592007,-113.407365604573,54.3025732367041,-17.1966640477096,69.8467175223796,-132.620327603198
1600173273.1,-157.900663605241,-131.169277066747,54.1910153824261,-142.510589042858,-113.216889479165,54.2919097426435,-17.1693180338358,69.8515984301831,-132.686699940228
1600173273.2,-157.751427091614,-130.971838360626,54.2449819342251,-142.377586184416,-113.026751962919,54.2795216419678,-17.13645004017,69.8528794100158,-132.749248782419
1600173273.3,-157.604610479958,-130.774936061291,54.3272306026162,-142.244300247955,-112.836869471231,54.2709131321121,-17.1043851332861,69.8567561367001,-132.817599820846
1600173273.4,-157.460066663698,-130.578639132776,54.4345214207331,-142.110872460497,-112.647158419499,54.2715837679131,-17.0766815585236,69.8547478967102,-132.87692392078
1600173273.5,-157.317648532002,-130.383016539511,54.5637099758971,-141.977444053317,-112.45753522304,54.2870227433604,-17.0447560677127,69.8558747222479,-132.921981753209
1600173273.6,-157.177208972623,-130.188137245371,54.7117298554724,-141.844156257692,-112.267916297569,54.3217231428052,-17.0117157191363,69.8577845878225,-132.97086827406
1600173273.7,-157.038600877566,-129.994070214784,54.8755756391366,-141.711150302059,-112.078218058403,54.3762461289882,-16.9855814480518,69.8563221451881,-133.033379394505
1600173273.8,-156.901677138837,-129.800884411705,55.0522861144447,-141.578567417696,-111.88835692094,54.4501723469358,-16.9548699236534,69.8546155846798,-133.082792230388
1600173273.9,-156.766290639932,-129.608648800484,55.2389274751815,-141.446548835878,-111.698249300576,54.5430903547979,-16.9169455156424,69.8575739669938,-133.135073303108
1600173274,-156.632294277112,-129.417432345155,55.4325767221976,-141.315235785044,-111.507811612867,54.6546042727941,-16.8928503255203,69.8560652566615,-133.194317301833
1600173274.1,-156.499510081102,-129.227245416574,55.6305219119649,-141.184722729474,-111.316985435626,54.7828394214256,-16.860515363279,69.8607978832445,-133.251385951469
1600173274.2,-156.367636665862,-129.037864023211,55.8308733974755,-141.054917082489,-111.125812991562,54.9199434120449,-16.8338286636278,69.8631108083555,-133.295653352748
1600173274.3,-156.236341789744,-128.849005585758,56.0318520610954,-140.925679490413,-110.934361663738,55.056593204283,-16.8062463302217,69.8649904367053,-133.337061515758
1600173274.4,-156.105293216774,-128.660387524748,56.2315529828635,-140.796870603825,-110.742698834739,55.1834884875109,-16.7794703665616,69.8707118495457,-133.368410039004
1600173274.5,-155.974158702466,-128.471727261032,56.4279359897054,-140.668351071886,-110.550891887628,55.2913367390237,-16.7580173414677,69.8825841971372,-133.373187110925
1600173274.6,-155.842606009427,-128.282742215064,56.618819964691,-140.539981543756,-110.359008204989,55.370834258507,-16.7320176123534,69.8964513500358,-133.353183958438
1600173274.7,-155.710302897429,-128.093149807614,56.8018814677813,-140.411622668597,-110.167115169726,55.4126414788347,-16.7094336209885,69.905015416687,-133.313253778063
1600173274.8,-155.576917126239,-127.902667459215,56.9746581449251,-140.283135095569,-109.975280164822,55.4073531104655,-16.6881393949285,69.9140723934928,-133.273177757705
1600173274.9,-155.44211645563,-127.711012590719,57.1345580787926,-140.154379475252,-109.78357057302,55.3739733419614,-16.6644207217997,69.9234472413987,-133.214873065858
1600173275,-155.305568645372,-127.517902622579,57.2788755508687,-140.025216455389,-109.592053777144,55.4132465807859,-16.6395758515614,69.933863978682,-133.142556777632
1600173275.1,-155.16706529318,-127.323111589671,57.4054503647214,-139.895555003565,-109.400772891445,55.5264781854614,-16.6105786910597,69.9468513245337,-133.059796084621
1600173275.2,-155.026893382597,-127.126640003612,57.5146458541987,-139.765497372416,-109.209673946347,55.6885280434469,-16.5890615212419,69.9536252853677,-132.969929016347
1600173275.3,-154.885463757799,-126.928545000362,57.6075227120079,-139.635194138674,-109.018678699416,55.8756912684071,-16.555548091145,69.9689132818943,-132.880734602331
1600173275.4,-154.743187260127,-126.728883716044,57.6852091259113,-139.50479588191,-108.827708908296,56.0642526041418,-16.5365691447313,69.9765372583595,-132.793545437422
1600173275.5,-154.600474738014,-126.527713286857,57.748895733765,-139.374453178856,-108.636686330313,56.2305511971127,-16.5167962655459,69.9788548831208,-132.692595080492
1600173275.6,-154.457737029963,-126.325090848683,57.7998299079292,-139.244316610499,-108.445532723113,56.3510223754094,-16.4949049072993,69.9855877474362,-132.589137493067
1600173275.7,-154.31538498299,-126.121073537802,57.8393099933547,-139.114536753573,-108.254169844022,56.4091332106889,-16.4762794971296,69.9885498822149,-132.485818029555
1600173275.8,-154.173829439852,-125.915718490095,57.8686788755873,-138.985264187647,-108.062519450764,56.4160885500761,-16.453053565017,69.9942881437977,-132.379423563448
1600173275.9,-154.03348124331,-125.709082841764,57.8893174285727,-138.856649489454,-107.870503300665,56.3899817987973,-16.4369979939765,70.001918354049,-132.262694011153
1600173276,-153.89475123754,-125.501223729007,57.9026375331482,-138.728843238563,-107.67804315129,56.3488533829797,-16.4255255671498,70.0034192624044,-132.149714162067
1600173276.1,-153.757978173395,-125.292201936103,57.910561062421,-138.601950825924,-107.485086204029,56.3092174197708,-16.4089182241355,70.0108077390192,-132.017378927379
1600173276.2,-153.623212353259,-125.082092845592,57.9169678718922,-138.475896846885,-107.291681459781,56.2816599342206,-16.3922343206946,70.0224288232488,-131.872655712639
1600173276.3,-153.490431953574,-124.870975489839,57.9262204646843,-138.350560692574,-107.097903375015,56.27528108619,-16.3782789136041,70.0280138762932,-131.708048686906
1600173276.4,-153.359615155039,-124.658928901368,57.9426614054876,-138.225821751282,-106.903826406203,56.2971542162607,-16.3654901982418,70.0341448183793,-131.531643488617
1600173276.5,-153.230740131258,-124.446032112624,57.9706020244141,-138.101559414138,-106.709525009976,56.3462494673404,-16.3612624054748,70.0442713362374,-131.357532896754
1600173276.6,-153.103785061511,-124.232364156129,58.0143172288501,-137.977653066599,-106.515073642724,56.4195255517043,-16.3456998151139,70.0553578223982,-131.178631840226
1600173276.7,-152.97872812224,-124.018004064329,58.0780455519115,-137.853982101209,-106.320546761077,56.5139519217832,-16.3292165426194,70.069172365774,-130.997987283658
1600173276.8,-152.855547488469,-123.803030869668,58.1659946485417,-137.730425904844,-106.126018821349,56.6264999460344,-16.3176457573349,70.0781940410238,-130.819236696707
1600173276.9,-152.734221340894,-123.587523604828,58.2823518355758,-137.606863867214,-105.931564280247,56.7541360133649,-16.3074263592311,70.0895938644633,-130.632524618746
1600173277,-152.614727854542,-123.371561302016,58.431299251993,-137.48317537661,-105.737257594164,56.8924922724971,-16.2994482499933,70.1000855374465,-130.446263333022
1600173277.1,-152.497032307987,-123.155222953111,58.6151601735587,-137.359264207438,-105.543155551369,57.0327461495026,-16.2939114309195,70.1084260559957,-130.269295957248
1600173277.2,-152.381048386925,-122.938587386864,58.8288147111077,-137.23513166863,-105.349244262399,57.1681585995113,-16.283750546157,70.1185918859452,-130.092903403413
1600173277.3,-152.266676873514,-122.721733391302,59.0653537126638,-137.110803460902,-105.15549216697,57.2928300129367,-16.2763474151245,70.1263762714484,-129.923466421272
1600173277.4,-152.153818551329,-122.504739754452,59.3179511243521,-136.986305282134,-104.961867705037,57.4008455108488,-16.2707589847339,70.1357692106625,-129.761976401794
1600173277.5,-152.042374205363,-122.287685264263,59.5798565903698,-136.861662828791,-104.768339316237,57.4862791039168,-16.2642964463391,70.1418353632542,-129.592441674461
1600173277.6,-151.932244619191,-122.070648708602,59.8443857083239,-136.736901803006,-104.574875440443,57.5431992131604,-16.2601419976864,70.1486592187479,-129.419604132882
1600173277.7,-151.82333057639,-121.853708875815,60.1049080609515,-136.612047899825,-104.381444517372,57.5656752403769,-16.2609997362496,70.1524682654025,-129.264044636293
1600173277.8,-151.715532860533,-121.636944553532,60.3548322843547,-136.487126818546,-104.188014986979,57.5477866328309,-16.2625228898182,70.1571305132071,-129.101558590643
1600173277.9,-151.608752256615,-121.420434530019,60.5875877158388,-136.362164258468,-103.994555288978,57.486770941837,-16.2631557885877,70.1675203954928,-128.935781419937
