TimeOfDay,V1x,V1y,V1Heading,V2x,V2y,V2Heading,V3x,V3y,V3Heading
12:21:15.200,-216.755111337511,-214.845813951576,75.6047881746249,-217.826171099094,-211.216701834131,58.9773020754443,-56.4403966000556,0.367109599874806,-130.11626953029
12:21:15.300,-216.763452931155,-214.84900248411,75.6322866466527,-217.828441096525,-211.213366471161,59.0214812292583,-56.4376908632268,0.382411458953036,-130.124496944373
12:21:15.400,-216.771364635174,-214.851778202653,75.668775648349,-217.830967668597,-211.209828240598,59.0965079806528,-56.4366767988433,0.393528057708967,-130.148406760276
12:21:15.500,-216.778881155393,-214.854200080461,75.7131271814692,-217.833739319972,-211.206109420912,59.1975108562524,-56.4317482555986,0.408334398141302,-130.153241629217
12:21:15.600,-216.786037200472,-214.856327090791,75.7641965564245,-217.836744556731,-211.202232290649,59.3196173387534,-56.4290509481171,0.420080062756826,-130.170098547094
12:21:15.700,-216.792867476236,-214.858218206902,75.8208292450405,-217.839971886371,-211.198219128597,59.4579547116963,-56.4251626379548,0.430391908524342,-130.18449957492
12:21:15.800,-216.799406692761,-214.859932401891,75.8818670391921,-217.843409814973,-211.194092213145,59.6076509212876,-56.4243043945383,0.444016061326558,-130.201580750535
12:21:15.900,-216.805689555874,-214.861528649175,75.946153078192,-217.84704684578,-211.18987382284,59.7638355376074,-56.4224858025558,0.453312403090521,-130.215643773328
12:21:16.000,-216.811750772814,-214.863065921852,76.0125356855146,-217.850871487709,-211.185586236388,59.9216405457421,-56.423294181788,0.467090879827026,-130.222708426979
12:21:16.100,-216.817625050826,-214.864603193259,76.0798714451286,-217.854872245422,-211.181251732181,60.0762006535106,-56.4170249837483,0.483834580253222,-130.223997578216
12:21:16.200,-216.823347098568,-214.866199436653,76.1470267545133,-217.859037626416,-211.176892589081,60.2226536982682,-56.4168298792432,0.493905216225731,-130.23252998454
12:21:16.300,-216.828951620446,-214.867913625053,76.2128786416014,-217.863356136772,-211.172531085322,60.3561400826036,-56.4165221102142,0.507671879417866,-130.232009642069
12:21:16.400,-216.83447332654,-214.869804732035,76.2763143249419,-217.867816281152,-211.168189499766,60.4718016273093,-56.4127587824275,0.52209103599208,-130.226467730725
12:21:16.500,-216.839946922672,-214.871931730617,76.3362296338874,-217.872406565636,-211.163890110805,60.5647798109722,-56.4111022781155,0.535610169473597,-130.222829696273
12:21:16.600,-216.845407117504,-214.874353594136,76.3915265903108,-217.87711549914,-211.159655196985,60.6322745543831,-56.4049275727193,0.550233429617355,-130.201721836462
12:21:16.700,-216.850888616858,-214.877129295771,76.4411096387922,-217.881931583489,-211.155507037014,60.6797243949855,-56.4030801658127,0.564429199790597,-130.176263094452
12:21:16.800,-216.856426129396,-214.880317808698,76.4838811254679,-217.886843329018,-211.15146790936,60.7146264115434,-56.399313981918,0.579222231122377,-130.140094185457
12:21:16.900,-216.86205436236,-214.883978106413,76.5187351873839,-217.891839238972,-211.147560092651,60.7444789008948,-56.3983480884751,0.592008450625085,-130.106123584311
12:21:17.000,-216.867808021572,-214.888169161936,76.5445510825805,-217.896907820847,-211.143805865433,60.776783721912,-56.397452464647,0.604339593575596,-130.069528474869
12:21:17.100,-216.873705803622,-214.892903528493,76.5604580181671,-217.902041606788,-211.140219652761,60.8192664380591,-56.3923477432211,0.62096258039069,-130.022353881237
12:21:17.200,-216.879702348295,-214.898008083943,76.5666508731314,-217.907249234605,-211.136784466257,60.8805345806499,-56.3917133440731,0.635226368840272,-129.965070199959
12:21:17.300,-216.885736286143,-214.903263288102,76.5635789901099,-217.912543369592,-211.133475464767,60.966832424111,-56.3896922889241,0.648734816001294,-129.906374087217
12:21:17.400,-216.891746247717,-214.908449600941,76.5516835296743,-217.917936674205,-211.130267806577,61.0740831859583,-56.3878517032087,0.66077359414965,-129.851306920819
12:21:17.500,-216.897670862149,-214.913347482434,76.5314071511848,-217.923441816575,-211.127136650294,61.1956305360127,-56.3852058028337,0.672575320847756,-129.800263452287
12:21:17.600,-216.903448759989,-214.917737392315,76.5032028310199,-217.929071459156,-211.124057154681,61.3248227551354,-56.3840264755932,0.685510745180097,-129.743409121134
12:21:17.700,-216.909018570372,-214.921399790795,76.467542207075,-217.934838264407,-211.121004478025,61.4550168391187,-56.3791770780207,0.700490043113072,-129.68401295178
12:21:17.800,-216.914318922428,-214.924115137608,76.4249228997725,-217.940754900456,-211.117953779092,61.5795805274245,-56.3777986939548,0.716329364520108,-129.625995006759
12:21:17.900,-216.919288446709,-214.925663892727,76.3758752260276,-217.94683402976,-211.114880216408,61.6934102300643,-56.3777799931131,0.724344333748777,-129.571883768096
12:21:18.000,-216.923865772347,-214.925826516046,76.3209675405592,-217.953088316193,-211.111758948497,61.797479583372,-56.3784457782495,0.738140850115785,-129.510408595668
12:21:18.100,-216.928016210536,-214.92446036667,76.2610149580016,-217.959526021765,-211.108573738177,61.894037597425,-56.3749490470083,0.748576983032236,-129.451940827793
12:21:18.200,-216.931811761007,-214.921730343084,76.1976818498566,-217.96613779109,-211.10534275852,61.984378457274,-56.3756117760809,0.757878873119129,-129.403231443178
12:21:18.300,-216.935351098458,-214.917878214171,76.1328420096212,-217.972909871172,-211.102092783552,62.0695594981217,-56.3733247299266,0.770806142859926,-129.349909172675
12:21:18.400,-216.938732894754,-214.913145748972,76.0683612121379,-217.979828504761,-211.098850587461,62.150639311835,-56.3740962421092,0.782011718079956,-129.300405672303
12:21:18.500,-216.942055823177,-214.907774716289,76.0060894325189,-217.986879937442,-211.095642944274,62.2286778215493,-56.3731146372364,0.795493418361705,-129.244256737805
12:21:18.600,-216.94541855559,-214.902006885242,75.9478555320249,-217.994050411965,-211.0924966281,62.304682339884,-56.3698045130829,0.803750936479717,-129.190886269901
12:21:18.700,-216.948919765277,-214.896084024715,75.8954648925212,-218.001326173914,-211.089438412965,62.3794445296326,-56.3701619718664,0.813558808072772,-129.143524552324
12:21:18.800,-216.952658122682,-214.890247903667,75.8506991600537,-218.008693466039,-211.086495072977,62.453700391698,-56.3659996795529,0.825234358331219,-129.091244965745
12:21:18.900,-216.956732302506,-214.884740290983,75.8153192235348,-218.016138533925,-211.083693382324,62.5281845321156,-56.3639445212838,0.835912128355784,-129.032783618761
12:21:19.000,-216.961240976612,-214.879802955701,75.7910699835013,-218.023647623158,-211.081060114952,62.6036301260207,-56.3625639377029,0.846030898772363,-128.977594271554
12:21:19.100,-216.966257523151,-214.87563411792,75.7789336162762,-218.031211201088,-211.078611609338,62.6810253937836,-56.3583559292267,0.855845983963172,-128.924225628678
12:21:19.200,-216.971754151085,-214.872257811003,75.7768781663444,-218.038836647648,-211.076322463967,62.7623816096685,-56.3596743307716,0.868277672584469,-128.874674478363
12:21:19.300,-216.977677774246,-214.869654523659,75.7821275311406,-218.046535560282,-211.07415684225,62.8499585673718,-56.3606241001096,0.878990957464281,-128.82426125219
12:21:19.400,-216.983975310719,-214.867804744515,75.7919133550055,-218.054319542104,-211.072078907912,62.9451925086127,-56.3614753280514,0.891443962127227,-128.768662864019
12:21:19.500,-216.990593677172,-214.866688962357,75.8034714965054,-218.062200196231,-211.070052824683,63.0462590340961,-56.3627807211166,0.902220752339393,-128.725555699883
12:21:19.600,-216.997479788852,-214.866287665815,75.8140391741473,-218.070189121524,-211.068042756209,63.1505214190992,-56.3623926364607,0.911278408892922,-128.679574010911
12:21:19.700,-217.004580561011,-214.866581343595,75.8208523976147,-218.078297921099,-211.066012866217,63.255347569747,-56.3624323511095,0.921012632599576,-128.631632059868
12:21:19.800,-217.011842911732,-214.867550484325,75.821144031411,-218.086538196653,-211.063927318197,63.3581114413409,-56.3639643084109,0.927342348470852,-128.591923632795
12:21:19.900,-217.019213756265,-214.869175576791,75.8121420141438,-218.094921547048,-211.061750275876,63.4561942813152,-56.3639647281765,0.936813664116699,-128.547298965516
12:21:20.000,-217.026640011278,-214.871437109464,75.7910682854012,-218.103459578236,-211.05944590306,63.546984983973,-56.360006254759,0.947891708323252,-128.498659136743
12:21:20.100,-217.034096398655,-214.874299893588,75.7562714798938,-218.112162085221,-211.056990789057,63.6287780866766,-56.3576857422238,0.956322717944369,-128.451714439371
12:21:20.200,-217.041668842715,-214.877666042471,75.7106273055464,-218.121031651829,-211.054411215883,63.7034668375261,-56.3611918160862,0.968195195007839,-128.401667042882
12:21:20.300,-217.049471064488,-214.881421998389,75.6581399430517,-218.13006905945,-211.051745886057,63.7738438618246,-56.3589687529893,0.97814860842922,-128.348460563053
12:21:20.400,-217.057616780747,-214.885454203539,75.6028101414363,-218.139275086634,-211.049033502017,63.8427021921594,-56.3531610220093,0.987509557426567,-128.30705199555
12:21:20.500,-217.066219709684,-214.889649100276,75.5486389860907,-218.148650516189,-211.046312766597,63.9128364112794,-56.3509781131807,0.999867453924437,-128.262420241351
12:21:20.600,-217.07539357091,-214.893893130876,75.4996344998885,-218.158196128083,-211.043622382157,63.98704308092,-56.3462645395652,1.01399026786632,-128.207639018487
12:21:20.700,-217.085252085454,-214.898072737615,75.4598215810044,-218.167912702287,-211.041001051134,64.0673911635699,-56.3439915541409,1.0261932287125,-128.16603368696
12:21:20.800,-217.095908970088,-214.902074362689,75.4332547405744,-218.177801018771,-211.038487476283,64.1530269011016,-56.3415217284238,1.03790391120513,-128.123777149257
12:21:20.900,-217.107477945843,-214.905784448455,75.4240347614007,-218.187861860341,-211.036120360122,64.2423663408848,-56.3375268843011,1.05247132208935,-128.086869210056
12:21:21.000,-217.120072728073,-214.909089437266,75.4363281597647,-218.198096005548,-211.033938404931,64.3338254224927,-56.33483491465,1.0653740959852,-128.040901624438
12:21:21.100,-217.133767823757,-214.911915090477,75.4730473318418,-218.20850477467,-211.031966262142,64.4260161092638,-56.3319313675295,1.08041770537436,-127.994283334222
12:21:21.200,-217.148480892183,-214.91434443519,75.5318013862513,-218.219091642116,-211.030172381554,64.5183318746655,-56.3302761154237,1.09199670755831,-127.955675603558
12:21:21.300,-217.164090382842,-214.91649981203,75.6088522332249,-218.229860625442,-211.028511163309,64.6103490406161,-56.3287259252624,1.10491103295867,-127.912118793495
12:21:21.400,-217.18047474381,-214.918503561542,75.7004237244616,-218.240815737946,-211.026937008184,64.7016290665338,-56.3236402209207,1.11675828314869,-127.868161868199
12:21:21.500,-217.19751242883,-214.920478024506,75.8026796825261,-218.251960992929,-211.025404316243,64.7919832098846,-56.3223388766083,1.1261869017768,-127.828375834905
12:21:21.600,-217.215081884561,-214.922545541628,75.9117067729021,-218.263300405109,-211.023867488184,64.8822721654157,-56.318274435063,1.1367512510906,-127.794795522645
12:21:21.700,-217.233061563329,-214.92482845345,76.023502294577,-218.274837992038,-211.022280924309,64.9736219782461,-56.3192712280768,1.14715350346766,-127.756611071203
12:21:21.800,-217.251329914627,-214.927449100598,76.1339671982826,-218.2865777656,-211.020599024999,65.067159887928,-56.3160575691815,1.15835839401826,-127.716618052307
12:21:21.900,-217.269765387947,-214.930529823695,76.2389045390186,-218.298523741929,-211.018776190712,65.1640137129133,-56.3145478509489,1.16885709587742,-127.66951543912
12:21:22.000,-217.288246434198,-214.934192963523,76.3340237996458,-218.310679937162,-211.016766821832,65.2653108325,-56.3144073273187,1.17722153364095,-127.627703844235
12:21:22.100,-217.306677796367,-214.93854059195,76.4162274392605,-218.323047217773,-211.014539899775,65.3719088405823,-56.3138358291972,1.1864897075885,-127.586435060784
12:21:22.200,-217.325069374399,-214.94359372567,76.487496361424,-218.33561388138,-211.012122716695,65.4835961894707,-56.309756657566,1.19783551152268,-127.539515301647
12:21:22.300,-217.343457348971,-214.949353121748,76.5511426484876,-218.348365084445,-211.009557138641,65.599909480101,-56.305895981028,1.20727621311754,-127.499191651171
12:21:22.400,-217.361877900757,-214.955819537488,76.6105376541917,-218.361285977759,-211.006885031818,65.7204052536752,-56.3053669586487,1.21911391651515,-127.4624460516
12:21:22.500,-217.380367211853,-214.962993730431,76.6691043131054,-218.374361717788,-211.004148262433,65.8446618697802,-56.3008872100801,1.23168971332652,-127.433533390216
12:21:22.600,-217.398961460098,-214.970876457644,76.7303108348608,-218.387577455321,-211.001388696691,65.9722807244247,-56.2978718649115,1.24648417099342,-127.400233913727
12:21:22.700,-217.417696829005,-214.979468476511,76.7976656958238,-218.400918346823,-210.998648200878,66.1028873899382,-56.2928317661184,1.26021869052352,-127.366835363692
12:21:22.800,-217.436609497832,-214.988770544413,76.8747135783078,-218.414369543086,-210.9959686412,66.2344031288024,-56.2942323963437,1.27846165006543,-127.325287716766
12:21:22.900,-217.455735648672,-214.998783418497,76.965032920832,-218.427916200573,-210.993391883705,66.359577468492,-56.2889419513233,1.28992099029051,-127.29155852325
12:21:23.000,-217.475111462203,-215.009507856305,77.0722345408522,-218.441543471493,-210.990959794757,66.4766342140238,-56.2874493654839,1.3052235867478,-127.251764723328
12:21:23.100,-217.494744532494,-215.02090684925,77.1988545772475,-218.455244537492,-210.988702674055,66.586038182411,-56.2838078590676,1.31789749140987,-127.214478839706
12:21:23.200,-217.514528127048,-215.032792340351,77.3430102126832,-218.469044689449,-210.986604560188,66.6897480537873,-56.2779871805873,1.3298861605672,-127.189121287695
12:21:23.300,-217.534326931014,-215.044938514119,77.5016779983738,-218.482977240585,-210.984637927539,66.7901211249845,-56.2765638319663,1.34140330967497,-127.165395362939
12:21:23.400,-217.554005630963,-215.057119555065,77.6717947606441,-218.497075509797,-210.982775250176,66.8895482082297,-56.2707985001496,1.35128171984231,-127.137128709681
12:21:23.500,-217.573428910625,-215.069109647541,77.8502585045967,-218.511372810309,-210.980989002719,66.990451852396,-56.2684837466285,1.36286353826016,-127.106792319791
12:21:23.600,-217.592461457988,-215.080682976058,78.0339307427652,-218.525902458178,-210.979251659393,67.0948003900749,-56.2696402944938,1.37325996257225,-127.068115892841
12:21:23.700,-217.610967958202,-215.091613725048,78.2196392449619,-218.540697770884,-210.977535694425,67.2026212386751,-56.2669079195659,1.38025465535375,-127.031555528316
12:21:23.800,-217.628813097836,-215.1016760791,78.404181915827,-218.555792063067,-210.975813582275,67.3134308472903,-56.2671907224676,1.38818543215171,-126.995029062681
12:21:23.900,-217.645861562041,-215.110644222567,78.5843315071257,-218.571218650787,-210.97405779725,67.4267157176947,-56.2649364222857,1.395825954517,-126.952735219401
12:21:24.000,-217.661978035967,-215.118292339881,78.7568410829029,-218.587010850103,-210.972240813573,67.5419300843726,-56.2637236938981,1.40606933381761,-126.91225394493
12:21:24.100,-217.677087234084,-215.124478091641,78.9192579400011,-218.603188831037,-210.970344379744,67.6580238185165,-56.2605959408867,1.41327527930825,-126.878506967478
12:21:24.200,-217.691353911559,-215.129392956587,79.0723711256747,-218.619720199311,-210.96838733096,67.772034413604,-56.259608021094,1.42430346306871,-126.847574634331
